7944940705.061876,57644200732.02205,-12801547854.347961,19517684100.3094,26128718575.277664,0.0,0.0,0.0,-91754823329.47076,0.0,0.0,0.0,0.0,0.0
-7944940705.061876,-57644200732.02205,12801547854.347961,-19517684100.3094,-26128718575.277664,0.0,0.0,0.0,91754823329.47076,0.0,0.0,0.0,0.0,0.0
-7944940705.061876,-57644200732.02205,12801547854.347961,-19517684100.3094,-26128718575.277664,0.0,0.0,0.0,91754823329.47076,0.0,0.0,0.0,0.0,0.0
-7944940705.061876,-57644200732.02205,12801547854.347961,-19517684100.3094,-26128718575.277664,0.0,0.0,0.0,91754823329.47076,0.0,0.0,0.0,0.0,0.0
7944940705.061876,57644200732.02205,-12801547854.347961,19517684100.3094,26128718575.277664,0.0,0.0,0.0,-91754823329.47076,0.0,0.0,0.0,0.0,0.0
7944940705.061876,57644200732.02205,-12801547854.347961,19517684100.3094,26128718575.277664,0.0,0.0,0.0,-91754823329.47076,0.0,0.0,0.0,0.0,0.0
-7944940705.061876,-57644200732.02205,12801547854.347961,-19517684100.3094,-26128718575.277664,0.0,0.0,0.0,91754823329.47076,0.0,0.0,0.0,0.0,0.0
7944940705.061876,57644200732.02205,-12801547854.347961,19517684100.3094,26128718575.277664,0.0,0.0,0.0,-91754823329.47076,0.0,0.0,0.0,0.0,0.0
-7944940705.061876,-57644200732.02205,12801547854.347961,-19517684100.3094,-26128718575.277664,0.0,0.0,0.0,91754823329.47076,0.0,0.0,0.0,0.0,0.0
-7944940705.061876,-57644200732.02205,12801547854.347961,-19517684100.3094,-26128718575.277664,0.0,0.0,0.0,91754823329.47076,0.0,0.0,0.0,0.0,0.0
7944940705.061876,57644200732.02205,-12801547854.347961,19517684100.3094,26128718575.277664,0.0,0.0,0.0,-91754823329.47076,0.0,0.0,0.0,0.0,0.0
7944940705.061876,57644200732.02205,-12801547854.347961,19517684100.3094,26128718575.277664,0.0,0.0,0.0,-91754823329.47076,0.0,0.0,0.0,0.0,0.0
-7944940705.061876,-57644200732.02205,12801547854.347961,-19517684100.3094,-26128718575.277664,0.0,0.0,0.0,91754823329.47076,0.0,0.0,0.0,0.0,0.0
-7944940705.061876,-57644200732.02205,12801547854.347961,-19517684100.3094,-26128718575.277664,0.0,0.0,0.0,91754823329.47076,0.0,0.0,0.0,0.0,0.0
0.0,-1555172882.814799,11995181638.965487,0.0,0.0,0.0,0.0,0.0,10660754950.543495,2473084493.587577,0.0,0.0,-13926520397.102688,-2976536355.863509
0.0,-10282889034.146753,79312803805.23807,0.0,0.0,0.0,0.0,0.0,70489500806.01689,16352171324.90247,0.0,0.0,-92082922392.521,-19681022857.117912
0.0,-5216232850.76484,40233250725.67783,0.0,0.0,0.0,0.0,0.0,35757426586.76565,8295016406.677463,0.0,0.0,-46711188186.82784,-9983653195.424244
0.0,-3457188433.852838,26665590483.507614,0.0,0.0,0.0,0.0,0.0,23699126391.94819,5497729031.7053175,0.0,0.0,-30959005119.44091,-6616915184.251742
0.0,-4571729017.061437,35262137457.36438,0.0,0.0,0.0,0.0,0.0,31339334224.3514,7270106279.447931,0.0,0.0,-40939678224.64558,-8750099605.524076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-32665502998.649963,251951822287.29727,0.0,0.0,0.0,0.0,0.0,223922964869.7017,51945703165.157425,0.0,0.0,-292518470981.1407,-62520417075.47504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,73791735010.1104,0.0,0.0,0.0,-19085526657.92539,0.0,0.0,55897608770.467636,0.0,0.0,286837723.06653005,41813637960.020454,35884837477.70617
0.0,238996832695.01193,0.0,0.0,0.0,-61814245469.840454,0.0,0.0,181041297504.88025,0.0,0.0,929010644.6332637,135426102049.66174,116223890084.32944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,107448460755.84686,0.0,0.0,0.0,-27790516943.77144,0.0,0.0,81392747053.5333,0.0,0.0,417665634.5861465,60885016957.39875,52252065233.66018
0.0,164966877515.45267,0.0,0.0,0.0,-42667105442.96732,0.0,0.0,124963235763.2057,0.0,0.0,641246929.9094855,93477478079.09763,80223206406.99925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2031284226.0270715,0.0,0.0,0.0,-525372241.76056147,0.0,0.0,1538707972.5463352,0.0,0.0,7895856.38845236,1151014855.652318,987811227.2603763
0.0,44659646815.43767,0.0,0.0,0.0,-11550790609.717812,0.0,0.0,33829906088.731506,0.0,0.0,173597644.8275733,25306117319.334423,21717935857.778133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,170988221526.01828,-208183061235.39655,0.0,83031240685.88792,0.0,26301300692.252193,0.0,0.0,214497365176.0553,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,155637778388.90118,-189493456682.0288,0.0,75577122926.32597,0.0,23940105183.547512,0.0,0.0,195240894889.3259,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,187587604913.56125,-228393286345.6264,0.0,91091839158.62358,0.0,28854607404.757595,0.0,0.0,235320577256.97263,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,100081325529.36308,-121851882751.05061,0.0,48599117260.99087,0.0,15394446546.871752,0.0,0.0,125547715730.2845,0.0,0.0,0.0
0.0,0.0,1707708715.2971015,-2079184313.8436294,0.0,829256963.4081272,0.0,262678680.5252215,0.0,0.0,2142247089.596619,0.0,0.0,0.0
0.0,0.0,56957076672.34429,-69346873573.18083,0.0,27658143348.934555,0.0,8761101710.640585,0.0,0.0,71450201454.3113,0.0,0.0,0.0
